user_id,event_name,timestamp,revenue
U00037,purchase,2025-02-12 14:10:00,49.99
U00037,purchase,2025-03-14 14:10:00,49.99
U00037,purchase,2025-04-13 14:10:00,49.99
U00038,view_landing_page,2025-02-09 18:00:00,0.0
U00038,add_to_cart,2025-02-09 18:04:00,0.0
U00038,checkout_start,2025-02-09 18:07:00,0.0
U00039,view_landing_page,2025-01-25 11:00:00,0.0
U00039,add_to_cart,2025-01-25 11:05:00,0.0
U00040,view_landing_page,2025-03-30 19:00:00,0.0
U00040,add_to_cart,2025-03-30 19:04:00,0.0
U00041,view_landing_page,2025-03-23 08:00:00,0.0
U00041,add_to_cart,2025-03-23 08:08:00,0.0
U00042,view_landing_page,2025-03-09 10:00:00,0.0
U00043,view_landing_page,2025-01-06 17:00:00,0.0
U00044,view_landing_page,2025-02-27 15:00:00,0.0
U00044,add_to_cart,2025-02-27 15:04:00,0.0
U00044,checkout_start,2025-02-27 15:09:00,0.0
U00044,purchase,2025-02-27 15:13:00,49.99
U00044,purchase,2025-03-29 15:13:00,49.99
U00044,purchase,2025-04-28 15:13:00,49.99
U00045,view_landing_page,2025-01-31 18:00:00,0.0
U00046,view_landing_page,2025-03-12 11:00:00,0.0
U00046,add_to_cart,2025-03-12 11:08:00,0.0
U00046,checkout_start,2025-03-12 11:09:00,0.0
U00047,view_landing_page,2025-01-18 08:00:00,0.0
U00047,add_to_cart,2025-01-18 08:09:00,0.0
U00047,checkout_start,2025-01-18 08:13:00,0.0
U00048,view_landing_page,2025-01-28 18:00:00,0.0
U00048,add_to_cart,2025-01-28 18:06:00,0.0
U00048,checkout_start,2025-01-28 18:09:00,0.0
U00049,view_landing_page,2025-03-04 12:00:00,0.0
U00050,view_landing_page,2025-03-01 10:00:00,0.0
U00050,add_to_cart,2025-03-01 10:10:00,0.0
U00050,checkout_start,2025-03-01 10:13:00,0.0
U00051,view_landing_page,2025-03-04 19:00:00,0.0
U00051,add_to_cart,2025-03-04 19:04:00,0.0
U00052,view_landing_page,2025-02-01 16:00:00,0.0
U00052,add_to_cart,2025-02-01 16:05:00,0.0
U00053,view_landing_page,2025-01-09 10:00:00,0.0
U00053,add_to_cart,2025-01-09 10:06:00,0.0
U00054,view_landing_page,2025-02-01 11:00:00,0.0
U00054,add_to_cart,2025-02-01 11:08:00,0.0
U00055,view_landing_page,2025-03-27 16:00:00,0.0
U00055,add_to_cart,2025-03-27 16:06:00,0.0
U00055,checkout_start,2025-03-27 16:08:00,0.0
U00056,view_landing_page,2025-02-05 12:00:00,0.0
U00056,add_to_cart,2025-02-05 12:06:00,0.0
U00057,view_landing_page,2025-03-26 12:00:00,0.0
U00057,add_to_cart,2025-03-26 12:07:00,0.0
U00058,view_landing_page,2025-03-11 11:00:00,0.0
U00058,add_to_cart,2025-03-11 11:07:00,0.0
U00059,view_landing_page,2025-01-20 13:00:00,0.0
U00059,add_to_cart,2025-01-20 13:04:00,0.0
U00060,view_landing_page,2025-03-26 16:00:00,0.0
U00060,add_to_cart,2025-03-26 16:10:00,0.0
U00061,view_landing_page,2025-03-19 09:00:00,0.0
U00062,view_landing_page,2025-01-31 18:00:00,0.0
U00063,view_landing_page,2025-01-18 20:00:00,0.0
U00064,view_landing_page,2025-02-24 19:00:00,0.0
U00064,add_to_cart,2025-02-24 19:04:00,0.0
U00065,view_landing_page,2025-03-22 08:00:00,0.0
U00065,add_to_cart,2025-03-22 08:10:00,0.0
U00065,checkout_start,2025-03-22 08:13:00,0.0
U00066,view_landing_page,2025-01-17 10:00:00,0.0
U00066,add_to_cart,2025-01-17 10:03:00,0.0
U00066,checkout_start,2025-01-17 10:07:00,0.0
U00067,view_landing_page,2025-03-15 12:00:00,0.0
U00068,view_landing_page,2025-03-12 18:00:00,0.0
U00068,add_to_cart,2025-03-12 18:09:00,0.0
U00068,checkout_start,2025-03-12 18:10:00,0.0
U00069,view_landing_page,2025-01-07 19:00:00,0.0
U00069,add_to_cart,2025-01-07 19:07:00,0.0
U00069,checkout_start,2025-01-07 19:12:00,0.0
U00070,view_landing_page,2025-02-15 12:00:00,0.0
U00071,view_landing_page,2025-01-06 15:00:00,0.0
U00071,add_to_cart,2025-01-06 15:07:00,0.0
U00071,checkout_start,2025-01-06 15:12:00,0.0
U00071,purchase,2025-01-06 15:17:00,49.99
U00071,purchase,2025-02-05 15:17:00,49.99
U00071,purchase,2025-03-07 15:17:00,49.99
U00071,purchase,2025-04-06 15:17:00,49.99
U00072,view_landing_page,2025-03-06 16:00:00,0.0
U00072,add_to_cart,2025-03-06 16:07:00,0.0
U00073,view_landing_page,2025-01-10 10:00:00,0.0
U00074,view_landing_page,2025-03-27 19:00:00,0.0
U00075,view_landing_page,2025-02-09 16:00:00,0.0
U00075,add_to_cart,2025-02-09 16:06:00,0.0
U00076,view_landing_page,2025-03-25 10:00:00,0.0
U00076,add_to_cart,2025-03-25 10:02:00,0.0
U00077,view_landing_page,2025-01-29 13:00:00,0.0
U00077,add_to_cart,2025-01-29 13:03:00,0.0
U00077,checkout_start,2025-01-29 13:08:00,0.0
U00077,purchase,2025-01-29 13:13:00,49.99
U00077,purchase,2025-02-28 13:13:00,49.99
U00077,purchase,2025-03-30 13:13:00,49.99
U00077,purchase,2025-04-29 13:13:00,49.99
U00078,view_landing_page,2025-03-23 09:00:00,0.0
U00078,add_to_cart,2025-03-23 09:04:00,0.0
U00079,view_landing_page,2025-02-09 08:00:00,0.0
U00080,view_landing_page,2025-01-19 08:00:00,0.0
U00080,add_to_cart,2025-01-19 08:09:00,0.0
U00081,view_landing_page,2025-02-16 20:00:00,0.0
U00081,add_to_cart,2025-02-16 20:10:00,0.0
U00081,checkout_start,2025-02-16 20:11:00,0.0
U00082,view_landing_page,2025-02-21 18:00:00,0.0
U00083,view_landing_page,2025-02-21 14:00:00,0.0
U00083,add_to_cart,2025-02-21 14:03:00,0.0
U00083,checkout_start,2025-02-21 14:08:00,0.0
U00084,view_landing_page,2025-02-13 13:00:00,0.0
U00085,view_landing_page,2025-01-20 20:00:00,0.0
U00086,view_landing_page,2025-02-19 15:00:00,0.0
U00087,view_landing_page,2025-01-28 10:00:00,0.0
U00087,add_to_cart,2025-01-28 10:05:00,0.0
U00087,checkout_start,2025-01-28 10:07:00,0.0
U00088,view_landing_page,2025-01-03 11:00:00,0.0
U00089,view_landing_page,2025-03-18 14:00:00,0.0
U00089,add_to_cart,2025-03-18 14:04:00,0.0
U00090,view_landing_page,2025-02-12 09:00:00,0.0
U00090,add_to_cart,2025-02-12 09:08:00,0.0
U00090,checkout_start,2025-02-12 09:10:00,0.0
U00091,view_landing_page,2025-01-07 18:00:00,0.0
U00092,view_landing_page,2025-02-19 10:00:00,0.0
U00092,add_to_cart,2025-02-19 10:07:00,0.0
U00092,checkout_start,2025-02-19 10:12:00,0.0
U00092,purchase,2025-02-19 10:15:00,49.99
U00092,purchase,2025-03-21 10:15:00,49.99
U00092,purchase,2025-04-20 10:15:00,49.99
U00093,view_landing_page,2025-02-14 11:00:00,0.0
U00094,view_landing_page,2025-02-18 17:00:00,0.0
U00095,view_landing_page,2025-01-20 20:00:00,0.0
U00095,add_to_cart,2025-01-20 20:03:00,0.0
U00095,checkout_start,2025-01-20 20:04:00,0.0
U00095,purchase,2025-01-20 20:09:00,49.99
U00095,purchase,2025-02-19 20:09:00,49.99
U00095,purchase,2025-03-21 20:09:00,49.99
U00095,purchase,2025-04-20 20:09:00,49.99
U00096,view_landing_page,2025-01-17 11:00:00,0.0
U00096,add_to_cart,2025-01-17 11:08:00,0.0
U00096,checkout_start,2025-01-17 11:13:00,0.0
U00097,view_landing_page,2025-03-29 08:00:00,0.0
U00097,add_to_cart,2025-03-29 08:09:00,0.0
U00098,view_landing_page,2025-01-15 13:00:00,0.0
U00098,add_to_cart,2025-01-15 13:10:00,0.0
U00099,view_landing_page,2025-02-18 20:00:00,0.0
U00099,add_to_cart,2025-02-18 20:10:00,0.0
U00099,checkout_start,2025-02-18 20:15:00,0.0
U00099,purchase,2025-02-18 20:19:00,49.99
U00099,purchase,2025-03-20 20:19:00,49.99
U00099,purchase,2025-04-19 20:19:00,49.99
U00100,view_landing_page,2025-03-02 12:00:00,0.0
U00100,add_to_cart,2025-03-02 12:02:00,0.0
U00100,checkout_start,2025-03-02 12:07:00,0.0
U00100,purchase,2025-03-02 12:12:00,49.99
U00100,purchase,2025-04-01 12:12:00,49.99
U00101,view_landing_page,2025-02-24 19:00:00,0.0
U00101,add_to_cart,2025-02-24 19:04:00,0.0
U00101,checkout_start,2025-02-24 19:08:00,0.0
U00102,view_landing_page,2025-01-23 09:00:00,0.0
U00102,add_to_cart,2025-01-23 09:08:00,0.0
U00103,view_landing_page,2025-03-29 09:00:00,0.0
U00104,view_landing_page,2025-03-02 17:00:00,0.0
U00104,add_to_cart,2025-03-02 17:02:00,0.0
U00105,view_landing_page,2025-03-26 14:00:00,0.0
U00106,view_landing_page,2025-01-14 09:00:00,0.0
U00106,add_to_cart,2025-01-14 09:10:00,0.0
U00107,view_landing_page,2025-03-27 19:00:00,0.0
U00107,add_to_cart,2025-03-27 19:09:00,0.0
U00107,checkout_start,2025-03-27 19:14:00,0.0
U00108,view_landing_page,2025-01-12 18:00:00,0.0
U00109,view_landing_page,2025-02-25 20:00:00,0.0
U00110,view_landing_page,2025-01-19 11:00:00,0.0
U00110,add_to_cart,2025-01-19 11:09:00,0.0
U00111,view_landing_page,2025-01-07 20:00:00,0.0
U00111,add_to_cart,2025-01-07 20:05:00,0.0
U00111,checkout_start,2025-01-07 20:10:00,0.0
U00112,view_landing_page,2025-02-02 11:00:00,0.0
U00113,view_landing_page,2025-01-17 16:00:00,0.0
U00114,view_landing_page,2025-03-07 12:00:00,0.0
U00115,view_landing_page,2025-01-27 19:00:00,0.0
U00115,add_to_cart,2025-01-27 19:06:00,0.0
U00115,checkout_start,2025-01-27 19:07:00,0.0
U00115,purchase,2025-01-27 19:12:00,49.99
U00115,purchase,2025-02-26 19:12:00,49.99
U00116,view_landing_page,2025-01-16 16:00:00,0.0
U00116,add_to_cart,2025-01-16 16:03:00,0.0
U00117,view_landing_page,2025-03-05 17:00:00,0.0
U00118,view_landing_page,2025-02-03 20:00:00,0.0
U00119,view_landing_page,2025-03-31 17:00:00,0.0
U00120,view_landing_page,2025-02-18 12:00:00,0.0
U00120,add_to_cart,2025-02-18 12:03:00,0.0
U00121,view_landing_page,2025-01-29 13:00:00,0.0
U00121,add_to_cart,2025-01-29 13:09:00,0.0
U00121,checkout_start,2025-01-29 13:14:00,0.0
U00121,purchase,2025-01-29 13:18:00,49.99
U00121,purchase,2025-02-28 13:18:00,49.99
U00121,purchase,2025-03-30 13:18:00,49.99
U00122,view_landing_page,2025-01-31 10:00:00,0.0
U00123,view_landing_page,2025-02-14 18:00:00,0.0
U00124,view_landing_page,2025-02-16 10:00:00,0.0
U00125,view_landing_page,2025-01-09 14:00:00,0.0
U00125,add_to_cart,2025-01-09 14:08:00,0.0
U00126,view_landing_page,2025-02-20 13:00:00,0.0
U00127,view_landing_page,2025-03-20 20:00:00,0.0
U00128,view_landing_page,2025-02-01 09:00:00,0.0
U00128,add_to_cart,2025-02-01 09:10:00,0.0
U00128,checkout_start,2025-02-01 09:13:00,0.0
U00128,purchase,2025-02-01 09:15:00,49.99
U00128,purchase,2025-03-03 09:15:00,49.99
U00128,purchase,2025-04-02 09:15:00,49.99
U00129,view_landing_page,2025-01-23 13:00:00,0.0
U00130,view_landing_page,2025-03-18 12:00:00,0.0
U00131,view_landing_page,2025-03-12 09:00:00,0.0
U00131,add_to_cart,2025-03-12 09:08:00,0.0
U00132,view_landing_page,2025-02-19 10:00:00,0.0
U00132,add_to_cart,2025-02-19 10:07:00,0.0
U00132,checkout_start,2025-02-19 10:10:00,0.0
U00132,purchase,2025-02-19 10:15:00,49.99
U00132,purchase,2025-03-21 10:15:00,49.99
U00132,purchase,2025-04-20 10:15:00,49.99
U00133,view_landing_page,2025-01-07 08:00:00,0.0
U00133,add_to_cart,2025-01-07 08:07:00,0.0
U00133,checkout_start,2025-01-07 08:09:00,0.0
U00134,view_landing_page,2025-01-02 20:00:00,0.0
U00135,view_landing_page,2025-03-29 18:00:00,0.0
U00135,add_to_cart,2025-03-29 18:07:00,0.0
U00135,checkout_start,2025-03-29 18:11:00,0.0
U00136,view_landing_page,2025-02-05 13:00:00,0.0
U00137,view_landing_page,2025-02-04 16:00:00,0.0
U00138,view_landing_page,2025-03-22 16:00:00,0.0
U00139,view_landing_page,2025-03-01 11:00:00,0.0
U00140,view_landing_page,2025-03-01 14:00:00,0.0
U00141,view_landing_page,2025-02-27 19:00:00,0.0
U00142,view_landing_page,2025-03-04 17:00:00,0.0
U00142,add_to_cart,2025-03-04 17:05:00,0.0
U00143,view_landing_page,2025-02-14 18:00:00,0.0
U00143,add_to_cart,2025-02-14 18:03:00,0.0
U00144,view_landing_page,2025-03-07 09:00:00,0.0
U00144,add_to_cart,2025-03-07 09:05:00,0.0
U00144,checkout_start,2025-03-07 09:07:00,0.0
U00144,purchase,2025-03-07 09:12:00,49.99
U00144,purchase,2025-04-06 09:12:00,49.99
U00145,view_landing_page,2025-02-14 14:00:00,0.0
U00146,view_landing_page,2025-03-09 16:00:00,0.0
U00147,view_landing_page,2025-01-25 20:00:00,0.0
U00148,view_landing_page,2025-02-13 17:00:00,0.0
U00148,add_to_cart,2025-02-13 17:08:00,0.0
U00148,checkout_start,2025-02-13 17:12:00,0.0
U00149,view_landing_page,2025-02-03 11:00:00,0.0
U00149,add_to_cart,2025-02-03 11:06:00,0.0
U00149,checkout_start,2025-02-03 11:09:00,0.0
U00149,purchase,2025-02-03 11:11:00,49.99
U00149,purchase,2025-03-05 11:11:00,49.99
U00149,purchase,2025-04-04 11:11:00,49.99
U00150,view_landing_page,2025-03-05 13:00:00,0.0
U00150,add_to_cart,2025-03-05 13:08:00,0.0
U00151,view_landing_page,2025-02-22 12:00:00,0.0
U00152,view_landing_page,2025-03-18 14:00:00,0.0
U00153,view_landing_page,2025-03-03 11:00:00,0.0
U00154,view_landing_page,2025-02-14 15:00:00,0.0
U00155,view_landing_page,2025-01-16 08:00:00,0.0
U00156,view_landing_page,2025-03-21 18:00:00,0.0
U00157,view_landing_page,2025-02-01 19:00:00,0.0
U00157,add_to_cart,2025-02-01 19:09:00,0.0
U00157,checkout_start,2025-02-01 19:12:00,0.0
U00157,purchase,2025-02-01 19:14:00,49.99
U00157,purchase,2025-03-03 19:14:00,49.99
U00157,purchase,2025-04-02 19:14:00,49.99
U00158,view_landing_page,2025-03-24 12:00:00,0.0
U00158,add_to_cart,2025-03-24 12:06:00,0.0
U00159,view_landing_page,2025-03-17 16:00:00,0.0
U00160,view_landing_page,2025-01-10 14:00:00,0.0
U00160,add_to_cart,2025-01-10 14:09:00,0.0
U00161,view_landing_page,2025-03-01 08:00:00,0.0
U00162,view_landing_page,2025-03-15 16:00:00,0.0
U00163,view_landing_page,2025-03-20 08:00:00,0.0
U00163,add_to_cart,2025-03-20 08:03:00,0.0
U00163,checkout_start,2025-03-20 08:05:00,0.0
U00163,purchase,2025-03-20 08:10:00,49.99
U00163,purchase,2025-04-19 08:10:00,49.99
U00164,view_landing_page,2025-01-13 12:00:00,0.0
U00164,add_to_cart,2025-01-13 12:04:00,0.0
U00165,view_landing_page,2025-02-15 15:00:00,0.0
U00165,add_to_cart,2025-02-15 15:08:00,0.0
U00166,view_landing_page,2025-03-23 18:00:00,0.0
U00166,add_to_cart,2025-03-23 18:06:00,0.0
U00166,checkout_start,2025-03-23 18:11:00,0.0
U00167,view_landing_page,2025-03-04 14:00:00,0.0
U00167,add_to_cart,2025-03-04 14:07:00,0.0
U00167,checkout_start,2025-03-04 14:08:00,0.0
U00167,purchase,2025-03-04 14:12:00,49.99
U00167,purchase,2025-04-03 14:12:00,49.99
U00168,view_landing_page,2025-01-24 12:00:00,0.0
U00168,add_to_cart,2025-01-24 12:07:00,0.0
U00169,view_landing_page,2025-02-11 08:00:00,0.0
U00170,view_landing_page,2025-03-08 11:00:00,0.0
U00170,add_to_cart,2025-03-08 11:09:00,0.0
U00170,checkout_start,2025-03-08 11:13:00,0.0
U00171,view_landing_page,2025-02-05 09:00:00,0.0
U00172,view_landing_page,2025-03-06 19:00:00,0.0
U00172,add_to_cart,2025-03-06 19:02:00,0.0
U00173,view_landing_page,2025-02-19 09:00:00,0.0
U00173,add_to_cart,2025-02-19 09:08:00,0.0
U00174,view_landing_page,2025-03-28 18:00:00,0.0
U00175,view_landing_page,2025-02-17 14:00:00,0.0
U00176,view_landing_page,2025-02-06 09:00:00,0.0
U00176,add_to_cart,2025-02-06 09:08:00,0.0
U00176,checkout_start,2025-02-06 09:09:00,0.0
U00177,view_landing_page,2025-02-23 08:00:00,0.0
U00178,view_landing_page,2025-01-15 09:00:00,0.0
U00178,add_to_cart,2025-01-15 09:07:00,0.0
U00178,checkout_start,2025-01-15 09:11:00,0.0
U00179,view_landing_page,2025-03-13 09:00:00,0.0
U00179,add_to_cart,2025-03-13 09:08:00,0.0
U00179,checkout_start,2025-03-13 09:12:00,0.0
U00180,view_landing_page,2025-02-20 19:00:00,0.0
U00180,add_to_cart,2025-02-20 19:05:00,0.0
U00180,checkout_start,2025-02-20 19:10:00,0.0
U00181,view_landing_page,2025-03-18 15:00:00,0.0
U00181,add_to_cart,2025-03-18 15:04:00,0.0
U00181,checkout_start,2025-03-18 15:08:00,0.0
U00182,view_landing_page,2025-01-21 20:00:00,0.0
U00183,view_landing_page,2025-01-25 11:00:00,0.0
U00183,add_to_cart,2025-01-25 11:04:00,0.0
U00184,view_landing_page,2025-01-30 16:00:00,0.0
U00184,add_to_cart,2025-01-30 16:08:00,0.0
U00185,view_landing_page,2025-03-29 17:00:00,0.0
U00185,add_to_cart,2025-03-29 17:08:00,0.0
U00185,checkout_start,2025-03-29 17:12:00,0.0
U00186,view_landing_page,2025-01-29 16:00:00,0.0
U00186,add_to_cart,2025-01-29 16:06:00,0.0
U00187,view_landing_page,2025-01-17 14:00:00,0.0
U00187,add_to_cart,2025-01-17 14:07:00,0.0
U00188,view_landing_page,2025-01-08 19:00:00,0.0
U00188,add_to_cart,2025-01-08 19:07:00,0.0
U00189,view_landing_page,2025-01-16 20:00:00,0.0
U00190,view_landing_page,2025-01-23 20:00:00,0.0
U00190,add_to_cart,2025-01-23 20:03:00,0.0
U00191,view_landing_page,2025-01-14 12:00:00,0.0
U00191,add_to_cart,2025-01-14 12:04:00,0.0
U00192,view_landing_page,2025-02-25 08:00:00,0.0
U00192,add_to_cart,2025-02-25 08:10:00,0.0
U00193,view_landing_page,2025-02-16 20:00:00,0.0
U00194,view_landing_page,2025-02-22 16:00:00,0.0
U00194,add_to_cart,2025-02-22 16:08:00,0.0
U00194,checkout_start,2025-02-22 16:11:00,0.0
U00194,purchase,2025-02-22 16:15:00,49.99
U00194,purchase,2025-03-24 16:15:00,49.99
U00194,purchase,2025-04-23 16:15:00,49.99
U00195,view_landing_page,2025-03-06 16:00:00,0.0
U00195,add_to_cart,2025-03-06 16:05:00,0.0
U00195,checkout_start,2025-03-06 16:06:00,0.0
U00196,view_landing_page,2025-03-25 10:00:00,0.0
U00197,view_landing_page,2025-01-07 14:00:00,0.0
U00198,view_landing_page,2025-02-23 13:00:00,0.0
U00199,view_landing_page,2025-03-13 14:00:00,0.0
U00199,add_to_cart,2025-03-13 14:10:00,0.0
U00200,view_landing_page,2025-02-12 15:00:00,0.0
U00201,view_landing_page,2025-02-27 19:00:00,0.0
U00201,add_to_cart,2025-02-27 19:08:00,0.0
U00201,checkout_start,2025-02-27 19:09:00,0.0
U00202,view_landing_page,2025-02-09 12:00:00,0.0
U00203,view_landing_page,2025-03-01 09:00:00,0.0
U00203,add_to_cart,2025-03-01 09:03:00,0.0
U00203,checkout_start,2025-03-01 09:04:00,0.0
U00204,view_landing_page,2025-01-03 15:00:00,0.0
U00204,add_to_cart,2025-01-03 15:10:00,0.0
U00205,view_landing_page,2025-01-30 13:00:00,0.0
U00205,add_to_cart,2025-01-30 13:07:00,0.0
U00205,checkout_start,2025-01-30 13:12:00,0.0
U00205,purchase,2025-01-30 13:14:00,49.99
U00205,purchase,2025-03-01 13:14:00,49.99
U00205,purchase,2025-03-31 13:14:00,49.99
U00206,view_landing_page,2025-02-02 20:00:00,0.0
U00206,add_to_cart,2025-02-02 20:03:00,0.0
U00207,view_landing_page,2025-03-21 15:00:00,0.0
U00208,view_landing_page,2025-01-17 11:00:00,0.0
U00208,add_to_cart,2025-01-17 11:03:00,0.0
U00209,view_landing_page,2025-02-24 12:00:00,0.0
U00209,add_to_cart,2025-02-24 12:07:00,0.0
U00209,checkout_start,2025-02-24 12:11:00,0.0
U00210,view_landing_page,2025-02-15 10:00:00,0.0
U00210,add_to_cart,2025-02-15 10:09:00,0.0
U00210,checkout_start,2025-02-15 10:12:00,0.0
U00211,view_landing_page,2025-02-28 09:00:00,0.0
U00212,view_landing_page,2025-02-23 12:00:00,0.0
U00212,add_to_cart,2025-02-23 12:10:00,0.0
U00213,view_landing_page,2025-03-07 12:00:00,0.0
U00213,add_to_cart,2025-03-07 12:05:00,0.0
U00214,view_landing_page,2025-02-01 10:00:00,0.0
U00214,add_to_cart,2025-02-01 10:08:00,0.0
U00215,view_landing_page,2025-03-29 20:00:00,0.0
U00215,add_to_cart,2025-03-29 20:08:00,0.0
U00216,view_landing_page,2025-03-20 15:00:00,0.0
U00217,view_landing_page,2025-02-05 13:00:00,0.0
U00218,view_landing_page,2025-02-04 11:00:00,0.0
U00219,view_landing_page,2025-01-02 16:00:00,0.0
U00219,add_to_cart,2025-01-02 16:08:00,0.0
U00220,view_landing_page,2025-03-28 10:00:00,0.0
U00220,add_to_cart,2025-03-28 10:08:00,0.0
U00220,checkout_start,2025-03-28 10:13:00,0.0
U00221,view_landing_page,2025-02-07 18:00:00,0.0
U00222,view_landing_page,2025-02-10 11:00:00,0.0
U00222,add_to_cart,2025-02-10 11:03:00,0.0
U00223,view_landing_page,2025-03-17 19:00:00,0.0
U00224,view_landing_page,2025-03-27 08:00:00,0.0
U00224,add_to_cart,2025-03-27 08:10:00,0.0
U00225,view_landing_page,2025-02-03 18:00:00,0.0
U00225,add_to_cart,2025-02-03 18:07:00,0.0
U00225,checkout_start,2025-02-03 18:08:00,0.0
U00225,purchase,2025-02-03 18:13:00,49.99
U00225,purchase,2025-03-05 18:13:00,49.99
U00225,purchase,2025-04-04 18:13:00,49.99
U00226,view_landing_page,2025-02-20 12:00:00,0.0
U00227,view_landing_page,2025-02-18 13:00:00,0.0
U00227,add_to_cart,2025-02-18 13:10:00,0.0
U00227,checkout_start,2025-02-18 13:13:00,0.0
U00228,view_landing_page,2025-02-01 08:00:00,0.0
U00228,add_to_cart,2025-02-01 08:02:00,0.0
U00229,view_landing_page,2025-01-20 15:00:00,0.0
U00229,add_to_cart,2025-01-20 15:04:00,0.0
U00229,checkout_start,2025-01-20 15:06:00,0.0
U00229,purchase,2025-01-20 15:08:00,49.99
U00229,purchase,2025-02-19 15:08:00,49.99
U00230,view_landing_page,2025-02-07 13:00:00,0.0
U00230,add_to_cart,2025-02-07 13:06:00,0.0
U00230,checkout_start,2025-02-07 13:10:00,0.0
U00230,purchase,2025-02-07 13:13:00,49.99
U00230,purchase,2025-03-09 13:13:00,49.99
U00230,purchase,2025-04-08 13:13:00,49.99
U00231,view_landing_page,2025-02-21 20:00:00,0.0
U00231,add_to_cart,2025-02-21 20:07:00,0.0
U00232,view_landing_page,2025-03-10 17:00:00,0.0
